"id","regency_id","name","created_at","updated_at"
"1589","116","Koto Baru",NULL,NULL
"1590","116","Koto Besar",NULL,NULL
"1591","116","Koto Salak",NULL,NULL
"1592","116","Padang Laweh",NULL,NULL
"1593","116","Pulau Punjung",NULL,NULL
"1594","116","Sembilan Koto (IX Koto)",NULL,NULL
"1595","116","Sitiung",NULL,NULL
"1596","116","Sungai Rumbai",NULL,NULL
"1597","116","Timpeh",NULL,NULL
"1598","116","Tiumang",NULL,NULL
"1599","117","Dogiyai",NULL,NULL
"1600","117","Kamu",NULL,NULL
"1601","117","Kamu Selatan",NULL,NULL
"1602","117","Kamu Timur",NULL,NULL
"1603","117","Kamu Utara (Ikrar/Ikrat)",NULL,NULL
"1604","117","Mapia",NULL,NULL
"1605","117","Mapia Barat",NULL,NULL
"1606","117","Mapia Tengah",NULL,NULL
"1607","117","Piyaiye (Sukikai)",NULL,NULL
"1608","117","Sukikai Selatan",NULL,NULL
"1609","118","Dompu",NULL,NULL
"1610","118","Hu'u",NULL,NULL
"1611","118","Kempo",NULL,NULL
"1612","118","Kilo",NULL,NULL
"1613","118","Menggelewa (Manggelewa)",NULL,NULL
"1614","118","Pajo",NULL,NULL
"1615","118","Pekat",NULL,NULL
"1616","118","Woja",NULL,NULL
"1617","119","Balaesang",NULL,NULL
"1618","119","Balaesang Tanjung",NULL,NULL
"1619","119","Banawa",NULL,NULL
"1620","119","Banawa Selatan",NULL,NULL
"1621","119","Banawa Tengah",NULL,NULL
"1622","119","Damsol (Dampelas Sojol)",NULL,NULL
"1623","119","Labuan",NULL,NULL
"1624","119","Pinembani",NULL,NULL
"1625","119","Rio Pakava (Riopakawa)",NULL,NULL
"1626","119","Sindue",NULL,NULL
"1627","119","Sindue Tobata",NULL,NULL
"1628","119","Sindue Tombusabora",NULL,NULL
"1629","119","Sirenja",NULL,NULL
"1630","119","Sojol",NULL,NULL
"1631","119","Sojol Utara",NULL,NULL
"1632","119","Tanantovea",NULL,NULL
"1633","120","Bukit Kapur",NULL,NULL
"1634","120","Dumai Barat",NULL,NULL
"1635","120","Dumai Kota",NULL,NULL
"1636","120","Dumai Selatan",NULL,NULL
"1637","120","Dumai Timur",NULL,NULL
"1638","120","Medang Kampai",NULL,NULL
"1639","120","Sungai Sembilan",NULL,NULL
"1640","121","Lintang Kanan",NULL,NULL
"1641","121","Muara Pinang",NULL,NULL
"1642","121","Pasemah Air Keruh",NULL,NULL
"1643","121","Pendopo",NULL,NULL
"1644","121","Pendopo Barat",NULL,NULL
"1645","121","Saling",NULL,NULL
"1646","121","Sikap Dalam",NULL,NULL
"1647","121","Talang Padang",NULL,NULL
"1648","121","Tebing Tinggi",NULL,NULL
"1649","121","Ulu Musi",NULL,NULL
"1650","122","Detukeli",NULL,NULL
"1651","122","Detusoko",NULL,NULL
"1652","122","Ende",NULL,NULL
"1653","122","Ende Selatan",NULL,NULL
"1654","122","Ende Tengah",NULL,NULL
"1655","122","Ende Timur",NULL,NULL
"1656","122","Ende Utara",NULL,NULL
"1657","122","Kelimutu",NULL,NULL
"1658","122","Kotabaru",NULL,NULL
"1659","122","Lepembusu Kelisoke",NULL,NULL
"1660","122","Lio Timur",NULL,NULL
"1661","122","Maukaro",NULL,NULL
"1662","122","Maurole",NULL,NULL
"1663","122","Nangapanda",NULL,NULL
"1664","122","Ndona",NULL,NULL
"1665","122","Ndona Timur",NULL,NULL
"1666","122","Ndori",NULL,NULL
"1667","122","Pulau Ende",NULL,NULL
"1668","122","Wewaria",NULL,NULL
"1669","122","Wolojita",NULL,NULL
"1670","122","Wolowaru",NULL,NULL
"1671","123","Alla",NULL,NULL
"1672","123","Anggeraja",NULL,NULL
"1673","123","Baraka",NULL,NULL
"1674","123","Baroko",NULL,NULL
"1675","123","Bungin",NULL,NULL
"1676","123","Buntu Batu",NULL,NULL
"1677","123","Cendana",NULL,NULL
"1678","123","Curio",NULL,NULL
"1679","123","Enrekang",NULL,NULL
"1680","123","Maiwa",NULL,NULL
"1681","123","Malua",NULL,NULL
"1682","123","Masalle",NULL,NULL
"1683","124","Bombarai (Bomberay)",NULL,NULL
"1684","124","Fakfak",NULL,NULL
"1685","124","Fakfak Barat",NULL,NULL
"1686","124","Fakfak Tengah",NULL,NULL
"1687","124","Fakfak Timur",NULL,NULL
"1688","124","Karas",NULL,NULL
"1689","124","Kokas",NULL,NULL
"1690","124","Kramongmongga (Kramamongga)",NULL,NULL
"1691","124","Teluk Patipi",NULL,NULL
"1692","125","Adonara",NULL,NULL
"1693","125","Adonara Barat",NULL,NULL
"1694","125","Adonara Tengah",NULL,NULL
"1695","125","Adonara Timur",NULL,NULL
"1696","125","Demon Pagong",NULL,NULL
"1697","125","Ile Boleng",NULL,NULL
"1698","125","Ile Bura",NULL,NULL
"1699","125","Ile Mandiri",NULL,NULL
"1700","125","Kelubagolit (Klubagolit)",NULL,NULL
"1701","125","Larantuka",NULL,NULL
"1702","125","Lewolema",NULL,NULL
"1703","125","Solor Barat",NULL,NULL
"1704","125","Solor Selatan",NULL,NULL
"1705","125","Solor Timur",NULL,NULL
"1706","125","Tanjung Bunga",NULL,NULL
"1707","125","Titehena",NULL,NULL
"1708","125","Witihama (Watihama)",NULL,NULL
"1709","125","Wotan Ulumado",NULL,NULL
"1710","125","Wulanggitang",NULL,NULL
"1711","126","Banjarwangi",NULL,NULL
"1712","126","Banyuresmi",NULL,NULL
"1713","126","Bayongbong",NULL,NULL
"1714","126","Blubur Limbangan",NULL,NULL
"1715","126","Bungbulang",NULL,NULL
"1716","126","Caringin",NULL,NULL
"1717","126","Cibalong",NULL,NULL
"1718","126","Cibatu",NULL,NULL
"1719","126","Cibiuk",NULL,NULL
"1720","126","Cigedug",NULL,NULL
"1721","126","Cihurip",NULL,NULL
"1722","126","Cikajang",NULL,NULL
"1723","126","Cikelet",NULL,NULL
"1724","126","Cilawu",NULL,NULL
"1725","126","Cisewu",NULL,NULL
"1726","126","Cisompet",NULL,NULL
"1727","126","Cisurupan",NULL,NULL
"1728","126","Garut Kota",NULL,NULL
"1729","126","Kadungora",NULL,NULL
"1730","126","Karangpawitan",NULL,NULL
"1731","126","Karangtengah",NULL,NULL
"1732","126","Kersamanah",NULL,NULL
"1733","126","Leles",NULL,NULL
"1734","126","Leuwigoong",NULL,NULL
"1735","126","Malangbong",NULL,NULL
"1736","126","Mekarmukti",NULL,NULL
"1737","126","Pakenjeng",NULL,NULL
"1738","126","Pameungpeuk",NULL,NULL
"1739","126","Pamulihan",NULL,NULL
"1740","126","Pangatikan",NULL,NULL
"1741","126","Pasirwangi",NULL,NULL
"1742","126","Peundeuy",NULL,NULL
"1743","126","Samarang",NULL,NULL
"1744","126","Selaawi",NULL,NULL
"1745","126","Singajaya",NULL,NULL
"1746","126","Sucinaraja",NULL,NULL
"1747","126","Sukaresmi",NULL,NULL
"1748","126","Sukawening",NULL,NULL
"1749","126","Talegong",NULL,NULL
"1750","126","Tarogong Kaler",NULL,NULL
"1751","126","Tarogong Kidul",NULL,NULL
"1752","126","Wanaraja",NULL,NULL
"1753","127","Blang Jerango",NULL,NULL
"1754","127","Blang Kejeren",NULL,NULL
"1755","127","Blang Pegayon",NULL,NULL
"1756","127","Dabun Gelang (Debun Gelang)",NULL,NULL
"1757","127","Kuta Panjang",NULL,NULL
"1758","127","Pantan Cuaca",NULL,NULL
"1759","127","Pining (Pinding)",NULL,NULL
"1760","127","Putri Betung",NULL,NULL
"1761","127","Rikit Gaib",NULL,NULL
"1762","127","Terangun (Terangon)",NULL,NULL
"1763","127","Teripe/Tripe Jaya",NULL,NULL
"1764","128","Belah Batuh (Blahbatuh)",NULL,NULL
"1765","128","Gianyar",NULL,NULL
"1766","128","Payangan",NULL,NULL
"1767","128","Sukawati",NULL,NULL
"1768","128","Tampak Siring",NULL,NULL
"1769","128","Tegallalang",NULL,NULL
"1770","128","Ubud",NULL,NULL
"1771","129","Asparaga",NULL,NULL
"1772","129","Batudaa",NULL,NULL
"1773","129","Batudaa Pantai",NULL,NULL
"1774","129","Bilato",NULL,NULL
"1775","129","Biluhu",NULL,NULL
"1776","129","Boliohuto (Boliyohuto)",NULL,NULL
"1777","129","Bongomeme",NULL,NULL
"1778","129","Dungaliyo",NULL,NULL
"1779","129","Limboto",NULL,NULL
"1780","129","Limboto Barat",NULL,NULL
"1781","129","Mootilango",NULL,NULL
"1782","129","Pulubala",NULL,NULL
"1783","129","Tabongo",NULL,NULL
"1784","129","Telaga",NULL,NULL
"1785","129","Telaga Biru",NULL,NULL
"1786","129","Telaga Jaya",NULL,NULL
"1787","129","Tibawa",NULL,NULL
"1788","129","Tilango",NULL,NULL
"1789","129","Tolangohula",NULL,NULL
"1790","130","Dumbo Raya",NULL,NULL
"1791","130","Dungingi",NULL,NULL
"1792","130","Hulonthalangi",NULL,NULL
"1793","130","Kota Barat",NULL,NULL
"1794","130","Kota Selatan",NULL,NULL
"1795","130","Kota Tengah",NULL,NULL
"1796","130","Kota Timur",NULL,NULL
"1797","130","Kota Utara",NULL,NULL
"1798","130","Sipatana",NULL,NULL
"1799","131","Anggrek",NULL,NULL
"1800","131","Atinggola",NULL,NULL
"1801","131","Biau",NULL,NULL
"1802","131","Gentuma Raya",NULL,NULL
"1803","131","Kwandang",NULL,NULL
"1804","131","Monano",NULL,NULL
"1805","131","Ponelo Kepulauan",NULL,NULL
"1806","131","Sumalata",NULL,NULL
"1807","131","Sumalata Timur",NULL,NULL
"1808","131","Tolinggula",NULL,NULL
"1809","131","Tomolito",NULL,NULL
"1810","132","Bajeng",NULL,NULL
"1811","132","Bajeng Barat",NULL,NULL
"1812","132","Barombong",NULL,NULL
"1813","132","Biringbulu",NULL,NULL
"1814","132","Bontolempangang",NULL,NULL
"1815","132","Bontomarannu",NULL,NULL
"1816","132","Bontonompo",NULL,NULL
"1817","132","Bontonompo Selatan",NULL,NULL
"1818","132","Bungaya",NULL,NULL
"1819","132","Manuju",NULL,NULL
"1820","132","Pallangga",NULL,NULL
"1821","132","Parangloe",NULL,NULL
"1822","132","Parigi",NULL,NULL
"1823","132","Pattallassang",NULL,NULL
"1824","132","Somba Opu (Upu)",NULL,NULL
"1825","132","Tinggimoncong",NULL,NULL
"1826","132","Tombolo Pao",NULL,NULL
"1827","132","Tompobulu",NULL,NULL
"1828","133","Balong Panggang",NULL,NULL
"1829","133","Benjeng",NULL,NULL
"1830","133","Bungah",NULL,NULL
"1831","133","Cerme",NULL,NULL
"1832","133","Driyorejo",NULL,NULL
"1833","133","Duduk Sampeyan",NULL,NULL
"1834","133","Dukun",NULL,NULL
"1835","133","Gresik",NULL,NULL
"1836","133","Kebomas",NULL,NULL
"1837","133","Kedamean",NULL,NULL
"1838","133","Manyar",NULL,NULL
"1839","133","Menganti",NULL,NULL
"1840","133","Panceng",NULL,NULL
"1841","133","Sangkapura",NULL,NULL
"1842","133","Sidayu",NULL,NULL
"1843","133","Tambak",NULL,NULL
"1844","133","Ujung Pangkah",NULL,NULL
"1845","133","Wringin Anom",NULL,NULL
"1846","134","Brati",NULL,NULL
"1847","134","Gabus",NULL,NULL
"1848","134","Geyer",NULL,NULL
"1849","134","Godong",NULL,NULL
"1850","134","Grobogan",NULL,NULL
"1851","134","Gubug",NULL,NULL
"1852","134","Karangrayung",NULL,NULL
"1853","134","Kedungjati",NULL,NULL
"1854","134","Klambu",NULL,NULL
"1855","134","Kradenan",NULL,NULL
"1856","134","Ngaringan",NULL,NULL
"1857","134","Penawangan",NULL,NULL
"1858","134","Pulokulon",NULL,NULL
"1859","134","Purwodadi",NULL,NULL
"1860","134","Tanggungharjo",NULL,NULL
"1861","134","Tawangharjo",NULL,NULL
"1862","134","Tegowanu",NULL,NULL
"1863","134","Toroh",NULL,NULL
"1864","134","Wirosari",NULL,NULL
"1865","135","Gedang Sari",NULL,NULL
"1866","135","Girisubo",NULL,NULL
"1867","135","Karangmojo",NULL,NULL
"1868","135","Ngawen",NULL,NULL
"1869","135","Nglipar",NULL,NULL
"1870","135","Paliyan",NULL,NULL
"1871","135","Panggang",NULL,NULL
"1872","135","Patuk",NULL,NULL
"1873","135","Playen",NULL,NULL
"1874","135","Ponjong",NULL,NULL
"1875","135","Purwosari",NULL,NULL
"1876","135","Rongkop",NULL,NULL
"1877","135","Sapto Sari",NULL,NULL
"1878","135","Semanu",NULL,NULL
"1879","135","Semin",NULL,NULL
"1880","135","Tanjungsari",NULL,NULL
"1881","135","Tepus",NULL,NULL
"1882","135","Wonosari",NULL,NULL
"1883","136","Damang Batu",NULL,NULL
"1884","136","Kahayan Hulu Utara",NULL,NULL
"1885","136","Kurun",NULL,NULL
"1886","136","Manuhing",NULL,NULL
"1887","136","Manuhing Raya",NULL,NULL
"1888","136","Mihing Raya",NULL,NULL
"1889","136","Miri Manasa",NULL,NULL
"1890","136","Rungan",NULL,NULL
"1891","136","Rungan Barat",NULL,NULL
"1892","136","Rungan Hulu",NULL,NULL
"1893","136","Sepang (Sepang Simin)",NULL,NULL
"1894","136","Tewah",NULL,NULL
"1895","137","Gunungsitoli",NULL,NULL
"1896","137","Gunungsitoli Alo'oa",NULL,NULL
"1897","137","Gunungsitoli Barat",NULL,NULL
"1898","137","Gunungsitoli Idanoi",NULL,NULL
"1899","137","Gunungsitoli Selatan",NULL,NULL
"1900","137","Gunungsitoli Utara",NULL,NULL
"1901","138","Ibu",NULL,NULL
"1902","138","Ibu Selatan",NULL,NULL
"1903","138","Ibu Utara",NULL,NULL
"1904","138","Jailolo",NULL,NULL
"1905","138","Jailolo Selatan",NULL,NULL
"1906","138","Loloda",NULL,NULL
"1907","138","Sahu",NULL,NULL
"1908","138","Sahu Timur",NULL,NULL
"1909","139","Bacan",NULL,NULL
"1910","139","Bacan Barat",NULL,NULL
"1911","139","Bacan Barat Utara",NULL,NULL
"1912","139","Bacan Selatan",NULL,NULL
"1913","139","Bacan Timur",NULL,NULL
"1914","139","Bacan Timur Selatan",NULL,NULL
"1915","139","Bacan Timur Tengah",NULL,NULL
"1916","139","Gane Barat",NULL,NULL
"1917","139","Gane Barat Selatan",NULL,NULL
"1918","139","Gane Barat Utara",NULL,NULL
"1919","139","Gane Timur",NULL,NULL
"1920","139","Gane Timur Selatan",NULL,NULL
"1921","139","Gane Timur Tengah",NULL,NULL
"1922","139","Kasiruta Barat",NULL,NULL
"1923","139","Kasiruta Timur",NULL,NULL
"1924","139","Kayoa",NULL,NULL
"1925","139","Kayoa Barat",NULL,NULL
"1926","139","Kayoa Selatan",NULL,NULL
"1927","139","Kayoa Utara",NULL,NULL
"1928","139","Kepulauan Botanglomang",NULL,NULL
"1929","139","Kepulauan Joronga",NULL,NULL
"1930","139","Makian (Pulau Makian)",NULL,NULL
"1931","139","Makian Barat (Pulau Makian)",NULL,NULL
"1932","139","Mandioli Selatan",NULL,NULL
"1933","139","Mandioli Utara",NULL,NULL
"1934","139","Obi",NULL,NULL
"1935","139","Obi Barat",NULL,NULL
"1936","139","Obi Selatan",NULL,NULL
"1937","139","Obi Timur",NULL,NULL
"1938","139","Obi Utara",NULL,NULL
"1939","140","Patani",NULL,NULL
"1940","140","Patani Barat",NULL,NULL
"1941","140","Patani Utara",NULL,NULL
"1942","140","Pulau Gebe",NULL,NULL
"1943","140","Weda",NULL,NULL
"1944","140","Weda Selatan",NULL,NULL
"1945","140","Weda Tengah",NULL,NULL
"1946","140","Weda Utara",NULL,NULL
"1947","141","Kota Maba",NULL,NULL
"1948","141","Maba",NULL,NULL
"1949","141","Maba Selatan",NULL,NULL
"1950","141","Maba Tengah",NULL,NULL
"1951","141","Maba Utara",NULL,NULL
"1952","141","Wasile",NULL,NULL
"1953","141","Wasile Selatan",NULL,NULL
"1954","141","Wasile Tengah",NULL,NULL
"1955","141","Wasile Timur",NULL,NULL
"1956","141","Wasile Utara",NULL,NULL
"1957","142","Galela",NULL,NULL
"1958","142","Galela Barat",NULL,NULL
"1959","142","Galela Selatan",NULL,NULL
"1960","142","Galela Utara",NULL,NULL
"1961","142","Kao",NULL,NULL
"1962","142","Kao Barat",NULL,NULL
"1963","142","Kao Teluk",NULL,NULL
"1964","142","Kao Utara",NULL,NULL
"1965","142","Loloda Kepulauan",NULL,NULL
"1966","142","Loloda Utara",NULL,NULL
"1967","142","Malifut",NULL,NULL
"1968","142","Tobelo",NULL,NULL
"1969","142","Tobelo Barat",NULL,NULL
"1970","142","Tobelo Selatan",NULL,NULL
"1971","142","Tobelo Tengah",NULL,NULL
"1972","142","Tobelo Timur",NULL,NULL
"1973","142","Tobelo Utara",NULL,NULL
"1974","143","Angkinang",NULL,NULL
"1975","143","Daha Barat",NULL,NULL
"1976","143","Daha Selatan",NULL,NULL
"1977","143","Daha Utara",NULL,NULL
"1978","143","Kalumpang (Kelumpang)",NULL,NULL
"1979","143","Kandangan",NULL,NULL
"1980","143","Loksado",NULL,NULL
"1981","143","Padang Batung",NULL,NULL
"1982","143","Simpur",NULL,NULL
"1983","143","Sungai Raya",NULL,NULL
"1984","143","Telaga Langsat",NULL,NULL
"1985","144","Barabai",NULL,NULL
"1986","144","Batang Alai Selatan",NULL,NULL
"1987","144","Batang Alai Timur",NULL,NULL
"1988","144","Batang Alai Utara",NULL,NULL
"1989","144","Batu Benawa",NULL,NULL
"1990","144","Hantakan",NULL,NULL
"1991","144","Haruyan",NULL,NULL
"1992","144","Labuan Amas Selatan",NULL,NULL
"1993","144","Labuan Amas Utara",NULL,NULL
"1994","144","Limpasu",NULL,NULL
"1995","144","Pandawan",NULL,NULL
"1996","145","Amuntai Selatan",NULL,NULL
"1997","145","Amuntai Tengah",NULL,NULL
"1998","145","Amuntai Utara",NULL,NULL
"1999","145","Babirik",NULL,NULL
"2000","145","Banjang",NULL,NULL
"2001","145","Danau Panggang",NULL,NULL
"2002","145","Haur Gading",NULL,NULL
"2003","145","Paminggir",NULL,NULL
"2004","145","Sungai Pandan",NULL,NULL
"2005","145","Sungai Tabukan",NULL,NULL
"2006","146","Bakti Raja",NULL,NULL
"2007","146","Dolok Sanggul",NULL,NULL
"2008","146","Lintong Nihuta",NULL,NULL
"2009","146","Onan Ganjang",NULL,NULL
"2010","146","Pakkat",NULL,NULL
"2011","146","Paranginan",NULL,NULL
"2012","146","Parlilitan",NULL,NULL
"2013","146","Pollung",NULL,NULL
"2014","146","Sijama Polang",NULL,NULL
"2015","146","Tara Bintang",NULL,NULL
"2016","147","Batang Tuaka",NULL,NULL
"2017","147","Concong",NULL,NULL
"2018","147","Enok",NULL,NULL
"2019","147","Gaung",NULL,NULL
"2020","147","Gaung Anak Serka",NULL,NULL
"2021","147","Kateman",NULL,NULL
"2022","147","Kempas",NULL,NULL
"2023","147","Kemuning",NULL,NULL
"2024","147","Keritang",NULL,NULL
"2025","147","Kuala Indragiri",NULL,NULL
"2026","147","Mandah",NULL,NULL
"2027","147","Pelangiran",NULL,NULL
"2028","147","Pulau Burung",NULL,NULL
"2029","147","Reteh",NULL,NULL
"2030","147","Sungai Batang",NULL,NULL
"2031","147","Tanah Merah",NULL,NULL
"2032","147","Teluk Belengkong",NULL,NULL
"2033","147","Tembilahan",NULL,NULL
"2034","147","Tembilahan Hulu",NULL,NULL
"2035","147","Tempuling",NULL,NULL
"2036","148","Batang Cenaku",NULL,NULL
"2037","148","Batang Gansal",NULL,NULL
"2038","148","Batang Peranap",NULL,NULL
"2039","148","Kelayang",NULL,NULL
"2040","148","Kuala Cenaku",NULL,NULL
"2041","148","Lirik",NULL,NULL
"2042","148","Lubuk Batu Jaya",NULL,NULL
"2043","148","Pasir Penyu",NULL,NULL
"2044","148","Peranap",NULL,NULL
"2045","148","Rakit Kulim",NULL,NULL
"2046","148","Rengat",NULL,NULL
"2047","148","Rengat Barat",NULL,NULL
"2048","148","Seberida",NULL,NULL
"2049","148","Sungai Lala",NULL,NULL
"2050","149","Anjatan",NULL,NULL
"2051","149","Arahan",NULL,NULL
"2052","149","Balongan",NULL,NULL
"2053","149","Bangodua",NULL,NULL
"2054","149","Bongas",NULL,NULL
"2055","149","Cantigi",NULL,NULL
"2056","149","Cikedung",NULL,NULL
"2057","149","Gabuswetan",NULL,NULL
"2058","149","Gantar",NULL,NULL
"2059","149","Haurgeulis",NULL,NULL
"2060","149","Indramayu",NULL,NULL
"2061","149","Jatibarang",NULL,NULL
"2062","149","Juntinyuat",NULL,NULL
"2063","149","Kandanghaur",NULL,NULL
"2064","149","Karangampel",NULL,NULL
"2065","149","Kedokan Bunder",NULL,NULL
"2066","149","Kertasemaya",NULL,NULL
"2067","149","Krangkeng",NULL,NULL
"2068","149","Kroya",NULL,NULL
"2069","149","Lelea",NULL,NULL
"2070","149","Lohbener",NULL,NULL
"2071","149","Losarang",NULL,NULL
"2072","149","Pasekan",NULL,NULL
"2073","149","Patrol",NULL,NULL
"2074","149","Sindang",NULL,NULL
"2075","149","Sliyeg",NULL,NULL
"2076","149","Sukagumiwang",NULL,NULL
"2077","149","Sukra",NULL,NULL
"2078","149","Trisi/Terisi",NULL,NULL
"2079","149","Tukdana",NULL,NULL
"2080","149","Widasari",NULL,NULL
"2081","150","Agisiga",NULL,NULL
"2082","150","Biandoga",NULL,NULL
"2083","150","Hitadipa",NULL,NULL
"2084","150","Homeo (Homeyo)",NULL,NULL
"2085","150","Sugapa",NULL,NULL
"2086","150","Wandai",NULL,NULL
"2087","151","Cengkareng",NULL,NULL
"2088","151","Grogol Petamburan",NULL,NULL
"2089","151","Kalideres",NULL,NULL
"2090","151","Kebon Jeruk",NULL,NULL
"2091","151","Kembangan",NULL,NULL
"2092","151","Palmerah",NULL,NULL
"2093","151","Taman Sari",NULL,NULL
"2094","151","Tambora",NULL,NULL
"2095","152","Cempaka Putih",NULL,NULL
"2096","152","Gambir",NULL,NULL
"2097","152","Johar Baru",NULL,NULL
"2098","152","Kemayoran",NULL,NULL
"2099","152","Menteng",NULL,NULL
"2100","152","Sawah Besar",NULL,NULL
"2101","152","Senen",NULL,NULL
"2102","152","Tanah Abang",NULL,NULL
"2103","153","Cilandak",NULL,NULL
"2104","153","Jagakarsa",NULL,NULL
"2105","153","Kebayoran Baru",NULL,NULL
"2106","153","Kebayoran Lama",NULL,NULL
"2107","153","Mampang Prapatan",NULL,NULL
"2108","153","Pancoran",NULL,NULL
"2109","153","Pasar Minggu",NULL,NULL
"2110","153","Pesanggrahan",NULL,NULL
"2111","153","Setia Budi",NULL,NULL
"2112","153","Tebet",NULL,NULL
"2113","154","Cakung",NULL,NULL
"2114","154","Cipayung",NULL,NULL
"2115","154","Ciracas",NULL,NULL
"2116","154","Duren Sawit",NULL,NULL
"2117","154","Jatinegara",NULL,NULL
"2118","154","Kramat Jati",NULL,NULL
"2119","154","Makasar",NULL,NULL
"2120","154","Matraman",NULL,NULL
"2121","154","Pasar Rebo",NULL,NULL
"2122","154","Pulo Gadung",NULL,NULL
"2123","155","Cilincing",NULL,NULL
"2124","155","Kelapa Gading",NULL,NULL
"2125","155","Koja",NULL,NULL
"2126","155","Pademangan",NULL,NULL
"2127","155","Penjaringan",NULL,NULL
"2128","155","Tanjung Priok",NULL,NULL
"2129","156","Danau Teluk",NULL,NULL
"2130","156","Jambi Selatan",NULL,NULL
"2131","156","Jambi Timur",NULL,NULL
"2132","156","Jelutung",NULL,NULL
"2133","156","Kota Baru",NULL,NULL
"2134","156","Pasar Jambi",NULL,NULL
"2135","156","Pelayangan",NULL,NULL
"2136","156","Telanaipura",NULL,NULL
"2137","157","Airu",NULL,NULL
"2138","157","Demta",NULL,NULL
"2139","157","Depapre",NULL,NULL
"2140","157","Ebungfau (Ebungfa)",NULL,NULL
"2141","157","Gresi Selatan",NULL,NULL
"2142","157","Kaureh",NULL,NULL
"2143","157","Kemtuk",NULL,NULL
"2144","157","Kemtuk Gresi",NULL,NULL
"2145","157","Nambluong",NULL,NULL
"2146","157","Nimbokrang",NULL,NULL
"2147","157","Nimboran",NULL,NULL
"2148","157","Ravenirara",NULL,NULL
"2149","157","Sentani",NULL,NULL
"2150","157","Sentani Barat",NULL,NULL
"2151","157","Sentani Timur",NULL,NULL
"2152","157","Unurum Guay",NULL,NULL
"2153","157","Waibu",NULL,NULL
"2154","157","Yapsi",NULL,NULL
"2155","157","Yokari",NULL,NULL
"2156","158","Abepura",NULL,NULL
"2157","158","Heram",NULL,NULL
"2158","158","Jayapura Selatan",NULL,NULL
"2159","158","Jayapura Utara",NULL,NULL
"2160","158","Muara Tami",NULL,NULL
"2161","159","Asologaima (Asalogaima)",NULL,NULL
"2162","159","Asolokobal",NULL,NULL
"2163","159","Asotipo",NULL,NULL
"2164","159","Bolakme",NULL,NULL
"2165","159","Bpiri",NULL,NULL
"2166","159","Bugi",NULL,NULL
"2167","159","Hubikiak",NULL,NULL
"2168","159","Hubikosi (Hobikosi)",NULL,NULL
"2169","159","Ibele",NULL,NULL
"2170","159","Itlay Hisage",NULL,NULL
"2171","159","Koragi",NULL,NULL
"2172","159","Kurulu",NULL,NULL
"2173","159","Libarek",NULL,NULL
"2174","159","Maima",NULL,NULL
"2175","159","Molagalome",NULL,NULL
"2176","159","Muliama",NULL,NULL
"2177","159","Musatfak",NULL,NULL
"2178","159","Napua",NULL,NULL
"2179","159","Pelebaga",NULL,NULL
"2180","159","Piramid",NULL,NULL
"2181","159","Pisugi",NULL,NULL
"2182","159","Popugoba",NULL,NULL
"2183","159","Siepkosi",NULL,NULL
"2184","159","Silo Karno Doga",NULL,NULL
"2185","159","Taelarek",NULL,NULL
"2186","159","Tagime",NULL,NULL
"2187","159","Tagineri",NULL,NULL
"2188","159","Trikora",NULL,NULL
"2189","159","Usilimo",NULL,NULL
"2190","159","Wadangku",NULL,NULL
"2191","159","Walaik",NULL,NULL
"2192","159","Walelagama",NULL,NULL
"2193","159","Wame",NULL,NULL
"2194","159","Wamena",NULL,NULL
"2195","159","Welesi",NULL,NULL
"2196","159","Wesaput",NULL,NULL
"2197","159","Wita Waya",NULL,NULL
"2198","159","Wollo (Wolo)",NULL,NULL
"2199","159","Wouma",NULL,NULL
"2200","159","Yalengga",NULL,NULL
"2201","160","Ajung",NULL,NULL
"2202","160","Ambulu",NULL,NULL
"2203","160","Arjasa",NULL,NULL
"2204","160","Balung",NULL,NULL
"2205","160","Bangsalsari",NULL,NULL
"2206","160","Gumuk Mas",NULL,NULL
"2207","160","Jelbuk",NULL,NULL
"2208","160","Jenggawah",NULL,NULL
"2209","160","Jombang",NULL,NULL
"2210","160","Kalisat",NULL,NULL
"2211","160","Kaliwates",NULL,NULL
"2212","160","Kencong",NULL,NULL
"2213","160","Ledokombo",NULL,NULL
"2214","160","Mayang",NULL,NULL
"2215","160","Mumbulsari",NULL,NULL
"2216","160","Pakusari",NULL,NULL
"2217","160","Panti",NULL,NULL
"2218","160","Patrang",NULL,NULL
"2219","160","Puger",NULL,NULL
"2220","160","Rambipuji",NULL,NULL
"2221","160","Semboro",NULL,NULL
"2222","160","Silo",NULL,NULL
"2223","160","Sukorambi",NULL,NULL
"2224","160","Sukowono",NULL,NULL
"2225","160","Sumber Baru",NULL,NULL
"2226","160","Sumber Jambe",NULL,NULL
"2227","160","Sumber Sari",NULL,NULL
"2228","160","Tanggul",NULL,NULL
"2229","160","Tempurejo",NULL,NULL
"2230","160","Umbulsari",NULL,NULL
"2231","160","Wuluhan",NULL,NULL
"2232","161","Jembrana",NULL,NULL
"2233","161","Melaya",NULL,NULL
"2234","161","Mendoyo",NULL,NULL
"2235","161","Negara",NULL,NULL
"2236","161","Pekutatan",NULL,NULL
"2237","162","Arungkeke",NULL,NULL
"2238","162","Bangkala",NULL,NULL
"2239","162","Bangkala Barat",NULL,NULL
"2240","162","Batang",NULL,NULL
"2241","162","Binamu",NULL,NULL
"2242","162","Bontoramba",NULL,NULL
"2243","162","Kelara",NULL,NULL
"2244","162","Rumbia",NULL,NULL
